Key,Company,Ticker,Year,Quarter,M-Score
1115,ADAC LABORATORIES,ADAC,1997,1997Q3,-2.39517647620851
1115,ADAC LABORATORIES,ADAC,1998,1998Q3,-2.285316309741008
1115,ADAC LABORATORIES,ADAC,1999,1999Q3,-2.9735052846392516
1151,AEQUITRON MEDICAL INC,AQTN,1988,1988Q3,-2.0909513163352016
1151,AEQUITRON MEDICAL INC,AQTN,1988,1988Q4,-2.780321737050341
1151,AEQUITRON MEDICAL INC,AQTN,1989,1989Q1,-2.640232528336774
1151,AEQUITRON MEDICAL INC,AQTN,1989,1989Q2,-3.283125069088065
1151,AEQUITRON MEDICAL INC,AQTN,1989,1989Q3,-2.6192873907385876
1151,AEQUITRON MEDICAL INC,AQTN,1989,1989Q4,-2.723151637059446
1151,AEQUITRON MEDICAL INC,AQTN,1990,1990Q1,-2.989072716052751
1151,AEQUITRON MEDICAL INC,AQTN,1990,1990Q2,-3.3246424527748912
1151,AEQUITRON MEDICAL INC,AQTN,1990,1990Q3,-2.3078994777903934
1151,AEQUITRON MEDICAL INC,AQTN,1990,1990Q4,-2.3361372409225165
1151,AEQUITRON MEDICAL INC,AQTN,1991,1991Q1,-2.0525619399884016
1151,AEQUITRON MEDICAL INC,AQTN,1991,1991Q2,-2.0806127021957312
1151,AEQUITRON MEDICAL INC,AQTN,1991,1991Q3,-2.5173589255185504
1151,AEQUITRON MEDICAL INC,AQTN,1991,1991Q4,-2.7165417240456424
1151,AEQUITRON MEDICAL INC,AQTN,1992,1992Q1,-2.8628246997531552
1151,AEQUITRON MEDICAL INC,AQTN,1992,1992Q2,-3.006751707784389
1151,AEQUITRON MEDICAL INC,AQTN,1992,1992Q3,-2.4171855735334424
1151,AEQUITRON MEDICAL INC,AQTN,1992,1992Q4,-2.5802403508873617
1151,AEQUITRON MEDICAL INC,AQTN,1993,1993Q1,-2.3702988074980804
1151,AEQUITRON MEDICAL INC,AQTN,1993,1993Q2,-2.7846181439826614
1151,AEQUITRON MEDICAL INC,AQTN,1993,1993Q3,-2.896450706163753
1151,AEQUITRON MEDICAL INC,AQTN,1993,1993Q4,-2.7165422899340137
1151,AEQUITRON MEDICAL INC,AQTN,1994,1994Q1,-2.775142810287273
1151,AEQUITRON MEDICAL INC,AQTN,1994,1994Q2,-3.273645872616186
1151,AEQUITRON MEDICAL INC,AQTN,1994,1994Q3,-2.3178626799473494
1151,AEQUITRON MEDICAL INC,AQTN,1994,1994Q4,-2.9839787083798246
1151,AEQUITRON MEDICAL INC,AQTN,1995,1995Q1,-2.710062325851616
1151,AEQUITRON MEDICAL INC,AQTN,1995,1995Q3,-1.7659815120857036
1151,AEQUITRON MEDICAL INC,AQTN,1995,1995Q4,-2.1832312013348005
1151,AEQUITRON MEDICAL INC,AQTN,1996,1996Q1,-2.1781486191783923
1151,AEQUITRON MEDICAL INC,AQTN,1996,1996Q2,-2.877380160985033
1151,AEQUITRON MEDICAL INC,AQTN,1996,1996Q3,-2.290387558261575
1155,AERO SYSTEMS INC,AESM,1989,1989Q2,-2.355345246001841
1155,AERO SYSTEMS INC,AESM,1989,1989Q3,-2.3968014844887753
1155,AERO SYSTEMS INC,AESM,1989,1989Q4,-2.1969592866346805
1155,AERO SYSTEMS INC,AESM,1990,1990Q1,-2.328303022481171
1155,AERO SYSTEMS INC,AESM,1990,1990Q2,-2.6663990443965964
1155,AERO SYSTEMS INC,AESM,1990,1990Q3,-2.5124115733383476
1155,AERO SYSTEMS INC,AESM,1990,1990Q4,-2.7032427520369957
1155,AERO SYSTEMS INC,AESM,1991,1991Q1,-1.6436930936286718
1155,AERO SYSTEMS INC,AESM,1991,1991Q2,0.5431196342385297
1155,AERO SYSTEMS INC,AESM,1991,1991Q3,-2.544472626597512
1155,AERO SYSTEMS INC,AESM,1991,1991Q4,-2.866807129059362
1155,AERO SYSTEMS INC,AESM,1992,1992Q1,-3.2018999208823224
1155,AERO SYSTEMS INC,AESM,1992,1992Q2,-3.0136619362629236
1155,AERO SYSTEMS INC,AESM,1992,1992Q3,-2.915129608945496
1164,ADVANTAGE COMPANIES INC,ADCO,1989,1989Q1,-2.1610155255782075
1164,ADVANTAGE COMPANIES INC,ADCO,1989,1989Q2,3.5837370679165432
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1989,1989Q3,4.107069876110435
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1989,1989Q4,-2.9865871225790612
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1990,1990Q2,-2.433279668539832
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1990,1990Q3,-3.042147224334028
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1990,1990Q4,-3.2221196610539375
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1991,1991Q1,-2.178059008202973
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1991,1991Q2,-2.575046002464882
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1991,1991Q3,-2.2768154149479387
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1991,1991Q4,-3.01587482782088
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1992,1992Q1,-2.3307510106129032
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1992,1992Q2,-2.5725341765856684
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1992,1992Q3,-2.558322457937966
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1992,1992Q4,2.590568746820509
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1993,1993Q1,0.06061133253643558
1164,LDDS COMMUNICATIONS  -CL A,LDDSA,1993,1993Q2,-2.478253169811564
1164,LDDS COMMUNICATION/TN  -CL A,LDDSA,1993,1993Q3,-2.0051191520138176
1164,LDDS COMMUNICATION/GA  -CL A,LDDS,1993,1993Q4,-2.6538344063228907
1164,LDDS COMMUNICATION/GA  -CL A,LDDS,1994,1994Q1,-2.3879224905976066
1164,LDDS COMMUNICATION/GA  -CL A,LDDS,1994,1994Q2,-2.423640322219264
1164,LDDS COMMUNICATION/GA  -CL A,LDDS,1994,1994Q3,-2.3925310997972518
1164,LDDS COMMUNICATION/GA  -CL A,LDDS,1994,1994Q4,-4.090987709804634
1164,LDDS COMMUNICATION/GA  -CL A,LDDS,1995,1995Q1,-3.5051109303362127
1164,WORLDCOM INC/GA  -CL A,WCOM,1995,1995Q2,-2.6904579637755144
1164,WORLDCOM INC/GA  -CL A,WCOM,1995,1995Q3,-2.6001810390751845
1164,WORLDCOM INC/GA  -CL A,WCOM,1995,1995Q4,-2.7912805467018904
1164,WORLDCOM INC/GA  -CL A,WCOM,1996,1996Q1,-2.4097015288973513
1164,WORLDCOM INC/GA  -CL A,WCOM,1996,1996Q2,-2.7629806643306276
1164,WORLDCOM INC/GA  -CL A,WCOM,1996,1996Q3,-2.699650312155147
1164,WORLDCOM INC/GA  -CL A,WCOM,1996,1996Q4,-7.102798147053377
1164,WORLDCOM INC/GA  -CL A,WCOM,1997,1997Q1,-2.905159058546727
1164,WORLDCOM INC/GA  -CL A,WCOM,1997,1997Q2,-2.5811302173564514
1164,WORLDCOM INC/GA  -CL A,WCOM,1997,1997Q3,-2.661991941001063
1164,WORLDCOM INC/GA  -CL A,WCOM,1997,1997Q4,-2.7536490806316825
1164,WORLDCOM INC/GA  -CL A,WCOM,1998,1998Q1,-2.3365369464494092
1164,WORLDCOM INC/GA  -CL A,WCOM,1998,1998Q2,-2.484998567989378
1164,MCI WORLDCOM INC,WCOM,1998,1998Q3,-0.9252607293032907
1164,MCI WORLDCOM INC,WCOM,1998,1998Q4,-2.153796746267064
1164,MCI WORLDCOM INC,WCOM,1999,1999Q1,-2.3696067981554245
1164,MCI WORLDCOM INC,WCOM,1999,1999Q2,-2.743289496643308
1164,MCI WORLDCOM INC,WCOM,1999,1999Q3,-2.8297828016617577
1164,MCI WORLDCOM INC,WCOM,1999,1999Q4,-2.933843282036642
1164,MCI WORLDCOM INC,WCOM,2000,2000Q1,-2.4302093738597352
1164,WORLDCOM INC,WCOM,2000,2000Q2,-2.4811749059185226
1164,WORLDCOM INC,WCOM,2000,2000Q3,-2.830795408145895
1164,WORLDCOM INC,WCOM,2000,2000Q4,-2.782774251313428
1164,WORLDCOM INC,WCOM,2001,2001Q1,-2.5687560231085267
1164,WORLDCOM INC-WORLDCOM GROUP,WCOM,2001,2001Q2,-2.7405630067572115
1164,WORLDCOM INC-WORLDCOM GROUP,WCOM,2001,2001Q3,-2.6405827686180037
1164,WORLDCOM INC-WORLDCOM GROUP,WCOM,2001,2001Q4,-2.8395507247610556
1164,WORLDCOM INC-WORLDCOM GROUP,WCOM,2002,2002Q1,-2.5337147794662536
1164,WORLDCOM INC-WORLDCOM GROUP,3WCOEQ,2002,2002Q4,-2.510535580304635
1164,WORLDCOM INC-WORLDCOM GROUP,3WCOEQ,2003,2003Q1,-2.6321199220594713
1164,WORLDCOM INC-WORLDCOM GROUP,3WCOEQ,2003,2003Q2,-2.915156552413726
1164,WORLDCOM INC-WORLDCOM GROUP,WCOEQ,2003,2003Q3,-3.242284168456443
1164,WORLDCOM INC-WORLDCOM GROUP,WCOEQ,2003,2003Q4,0.5414811692370116
1164,WORLDCOM INC-WORLDCOM GROUP,WCOEQ,2004,2004Q1,-2.783744756599513
1164,MCI INC,WCOEQ,2004,2004Q2,-2.7167126156291808
1164,MCI INC,WCOEQ,2004,2004Q3,-3.578192464069821
1164,MCI INC,WCOEQ,2004,2004Q4,-2.4162383193076002
1164,MCI INC,WCOEQ,2005,2005Q1,-2.6056278950407825
1164,MCI INC,WCOEQ,2005,2005Q2,-2.606693981904799
1164,MCI INC,WCOEQ,2005,2005Q3,-2.6242389807009077
1213,AIRBORNE FREIGHT CORP,ABF,1989,1989Q1,-2.644485436480793
1213,AIRBORNE FREIGHT CORP,ABF,1989,1989Q2,-2.6453944938138134
1213,AIRBORNE FREIGHT CORP,ABF,1989,1989Q3,-2.813807255311981
1213,AIRBORNE FREIGHT CORP,ABF,1989,1989Q4,-3.188613410845663
1213,AIRBORNE FREIGHT CORP,ABF,1990,1990Q1,-2.6264173174694316
1213,AIRBORNE FREIGHT CORP,ABF,1990,1990Q2,-2.595051094828701
1213,AIRBORNE FREIGHT CORP,ABF,1990,1990Q3,-2.929237069472347
1213,AIRBORNE FREIGHT CORP,ABF,1990,1990Q4,-3.2574568292437127
1213,AIRBORNE FREIGHT CORP,ABF,1991,1991Q1,-2.721358231791094
1213,AIRBORNE FREIGHT CORP,ABF,1991,1991Q2,-2.8795192085896812
1213,AIRBORNE FREIGHT CORP,ABF,1991,1991Q3,-2.93747392017273
1213,AIRBORNE FREIGHT CORP,ABF,1991,1991Q4,-3.2066014337431152
1213,AIRBORNE FREIGHT CORP,ABF,1992,1992Q1,-2.6249616475757946
1213,AIRBORNE FREIGHT CORP,ABF,1992,1992Q2,-2.68928927433266
1213,AIRBORNE FREIGHT CORP,ABF,1992,1992Q3,-2.748280325814853
1213,AIRBORNE FREIGHT CORP,ABF,1992,1992Q4,-2.9609575552342373
1213,AIRBORNE FREIGHT CORP,ABF,1993,1993Q1,-2.521885196760502
1213,AIRBORNE FREIGHT CORP,ABF,1993,1993Q2,-2.84280295157125
1213,AIRBORNE FREIGHT CORP,ABF,1993,1993Q3,-3.0745567194513663
1213,AIRBORNE FREIGHT CORP,ABF,1993,1993Q4,-3.1664697635290864
1213,AIRBORNE FREIGHT CORP,ABF,1994,1994Q1,-2.459248422086115
1213,AIRBORNE FREIGHT CORP,ABF,1994,1994Q2,-2.8078272398156945
1213,AIRBORNE FREIGHT CORP,ABF,1994,1994Q3,-3.0413132043162148
1213,AIRBORNE FREIGHT CORP,ABF,1994,1994Q4,-3.0393673197807423
1213,AIRBORNE FREIGHT CORP,ABF,1995,1995Q1,-2.6277584353660446
1213,AIRBORNE FREIGHT CORP,ABF,1995,1995Q2,-2.720235985029266
1213,AIRBORNE FREIGHT CORP,ABF,1995,1995Q3,-2.778113719138331
1213,AIRBORNE FREIGHT CORP,ABF,1995,1995Q4,-2.542204165390706
1213,AIRBORNE FREIGHT CORP,ABF,1996,1996Q1,-2.6935257154420555
1213,AIRBORNE FREIGHT CORP,ABF,1996,1996Q2,-2.8664098788227053
1213,AIRBORNE FREIGHT CORP,ABF,1996,1996Q3,-2.3566487272562737
1213,AIRBORNE FREIGHT CORP,ABF,1996,1996Q4,-3.3241087971671393
1213,AIRBORNE FREIGHT CORP,ABF,1997,1997Q1,-2.6020817115944066
1213,AIRBORNE FREIGHT CORP,ABF,1997,1997Q2,-2.57558973349624
1213,AIRBORNE FREIGHT CORP,ABF,1997,1997Q3,-3.189827064997624
1213,AIRBORNE FREIGHT CORP,ABF,1997,1997Q4,-3.0569773376300247
1213,AIRBORNE FREIGHT CORP,ABF,1998,1998Q1,-2.4999376748076214
1213,AIRBORNE FREIGHT CORP,ABF,1998,1998Q2,-2.747614799896465
1213,AIRBORNE FREIGHT CORP,ABF,1998,1998Q3,-3.375235503699262
1213,AIRBORNE FREIGHT CORP,ABF,1998,1998Q4,-2.9955310545499563
1213,AIRBORNE FREIGHT CORP,ABF,1999,1999Q1,-2.732286944693857
1213,AIRBORNE FREIGHT CORP,ABF,1999,1999Q2,-2.8160228627120114
1213,AIRBORNE FREIGHT CORP,ABF,1999,1999Q3,-2.9744336464789534
1213,AIRBORNE FREIGHT CORP,ABF,1999,1999Q4,-3.0733056046993212
1213,AIRBORNE FREIGHT CORP,ABF,2000,2000Q1,-2.5973916717260437
1213,AIRBORNE FREIGHT CORP,ABF,2000,2000Q2,-2.9123721583909394
1213,AIRBORNE FREIGHT CORP,ABF,2000,2000Q3,-2.9005268344756487
1213,AIRBORNE INC,ABF,2000,2000Q4,-3.785451443687446
1213,AIRBORNE INC,ABF,2001,2001Q1,-3.1396001592523364
1213,AIRBORNE INC,ABF,2001,2001Q2,-2.8167299714034417
1213,AIRBORNE INC,ABF,2001,2001Q3,-3.3417010478208384
1213,AIRBORNE INC,ABF,2001,2001Q4,-3.027450753624954
1213,AIRBORNE INC,ABF,2002,2002Q1,-2.843211063804692
1213,AIRBORNE INC,ABF,2002,2002Q2,-1.9621203993898209
1213,AIRBORNE INC,ABF,2002,2002Q3,-2.5729145168588996
1213,AIRBORNE INC,ABF,2002,2002Q4,-3.260980941946139
1213,AIRBORNE INC,ABF,2003,2003Q1,-2.5479248411980437
1213,AIRBORNE INC,ABF,2003,2003Q2,-2.7968502749784254
1244,ALCIDE CORP,ALCD,1989,1989Q3,-1.5095627219136298
1244,ALCIDE CORP,ALCD,1989,1989Q4,-2.5602615583019572
1244,ALCIDE CORP,ALCD,1990,1990Q1,0.04304275743860453
1244,ALCIDE CORP,ALCD,1990,1990Q2,-1.1942571914561004
1244,ALCIDE CORP,ALCD,1990,1990Q3,-3.4138445027135007
1244,ALCIDE CORP,ALCD,1990,1990Q4,-0.3711882703659342
1244,ALCIDE CORP,ALCD,1991,1991Q1,-2.977317150535996
1260,ALFIN INC,AFN,1988,1988Q4,-1.0342606519088098
1260,ALFIN INC,AFN,1989,1989Q1,-2.847702878775644
1260,ALFIN INC,AFN,1989,1989Q2,-2.8774337381040915
1260,ALFIN INC,AFN,1989,1989Q3,-2.652625276362846
1260,ALFIN INC,AFN,1989,1989Q4,-1.982960747381126
1260,ALFIN INC,AFN,1990,1990Q1,-2.5886382008837425
1260,ALFIN INC,AFN,1990,1990Q2,-1.9222849497802026
1260,ALFIN INC,AFN,1990,1990Q3,-1.716302363016545
1260,ALFIN INC,AFN,1990,1990Q4,-1.6266826837558588
1260,ALFIN INC,AFN,1991,1991Q1,-2.7320562138074256
1260,ALFIN INC,AFN,1991,1991Q2,-2.532041241388764
1260,ALFIN INC,AFN,1991,1991Q3,-1.9235997263805111
1260,ALFIN INC,AFN,1991,1991Q4,-2.1772477605930507
1260,ALFIN INC,AFN,1992,1992Q1,-3.519291488252404
1260,ALFIN INC,AFN,1992,1992Q2,-2.820811670626168
1260,ALFIN INC,AFN,1992,1992Q3,-2.8869547083139637
1260,ALFIN INC,AFN,1992,1992Q4,-2.2324638519074
1260,ALFIN INC,AFN,1993,1993Q1,-3.9425211272339418
1260,ALFIN INC,AFN,1993,1993Q2,-2.2018023277022536
1260,ALFIN INC,AFN,1993,1993Q3,-2.7602317238220206
1260,ALFIN INC,AFN,1993,1993Q4,-1.8509247956169492
1260,ALFIN INC,AFN,1994,1994Q1,-2.842173292996072
1260,ALFIN INC,AFN,1994,1994Q2,-3.0085751067939746
1260,ALFIN INC,AFN,1994,1994Q3,-1.6617517171297898
1260,ALFIN INC,AFN,1994,1994Q4,-3.2423767734708537
1260,ALFIN INC,AFN,1995,1995Q1,-2.83323565932317
1260,ALFIN INC,AFN,1995,1995Q3,-3.717544071067502
1260,ALFIN INC,AFN,1995,1995Q4,-2.045410642026712
1260,ALFIN INC,AFN,1996,1996Q1,-2.0054684353917764
1260,ALFIN INC,AFN,1996,1996Q2,-3.2749752921684836
1260,ALFIN INC,AFN,1996,1996Q3,-3.4589501920235315
1260,ALFIN INC,AFN,1996,1996Q4,-2.6861648925098405
1260,ALFIN INC,AFN,1997,1997Q1,-2.6932463996556324
1260,ALFIN INC,AFN,1997,1997Q2,-3.365258234188167
1260,ALFIN INC,AFN,1998,1998Q2,2.415106143849059
1260,ADRIEN ARPEL INC,RPL,1998,1998Q3,-3.9057804449819344
1260,ADRIEN ARPEL INC,RPL,1998,1998Q4,-0.566078413734593
1260,ADRIEN ARPEL INC,3ADPL,1999,1999Q1,-5.554920959795233
1260,ADRIEN ARPEL INC,3ADPL,1999,1999Q2,-4.238160965591829
1360,SENTO TECHNICAL INNOVATIONS,3STIC,1996,1996Q4,inf
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,1997Q2,-3.3195866232110784
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,1997Q3,-1.5863571823114047
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1997,1997Q4,-1.3735550685060938
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1998,1998Q1,-1.5955056105576721
1360,SENTO TECHNICAL INNOVATIONS,SNTO,1998,1998Q2,-2.6327813719110957
1360,SENTO CORP,SNTO,1998,1998Q3,-2.7474614242637787
1360,SENTO CORP,SNTO,1999,1999Q2,-2.7781550185619834
1360,SENTO CORP,SNTO,1999,1999Q3,-2.070437443345402
1360,SENTO CORP,SNTO,1999,1999Q4,-1.039649324320207
1360,SENTO CORP,SNTO,2000,2000Q1,-2.367897680142122
1360,SENTO CORP,SNTO,2000,2000Q2,-3.025623694460741
1360,SENTO CORP,SNTO,2000,2000Q3,-2.7795864010214317
1360,SENTO CORP,SNTO,2000,2000Q4,-2.50718952596585
1360,SENTO CORP,SNTO,2001,2001Q1,-3.4806458808622045
1360,SENTO CORP,SNTO,2001,2001Q2,-0.44101777043499296
1360,SENTO CORP,SNTO,2001,2001Q3,-2.165437945588162
1360,SENTO CORP,SNTO,2001,2001Q4,-3.7037244968511054
1360,SENTO CORP,SNTO,2002,2002Q1,-2.4668496897111702
1360,SENTO CORP,SNTO,2002,2002Q2,-7.8911751475244705
1360,SENTO CORP,SNTO,2002,2002Q3,-3.294911578088558
1360,SENTO CORP,SNTO,2002,2002Q4,-4.014254388277544
1360,SENTO CORP,SNTO,2003,2003Q1,-2.8085713099136385
1360,SENTO CORP,SNTO,2003,2003Q2,-2.047272602115691
1360,SENTO CORP,SNTO,2003,2003Q3,-2.7889758617506484
1360,SENTO CORP,SNTO,2003,2003Q4,-2.762800214616045
1360,SENTO CORP,SNTO,2004,2004Q1,-2.4107082275663885
1360,SENTO CORP,SNTO,2004,2004Q2,-2.215841346686782
1360,SENTO CORP,SNTO,2004,2004Q3,-3.4630170894039423
1360,SENTO CORP,SNTO,2004,2004Q4,0.01790031438476078
1360,SENTO CORP,SNTO,2005,2005Q1,-3.2353490333733004
1360,SENTO CORP,SNTO,2005,2005Q2,-2.8569560281843542
1360,SENTO CORP,SNTO,2005,2005Q3,-2.419653675977584
1360,SENTO CORP,SNTO,2005,2005Q4,-1.2257674593900252
1360,SENTO CORP,SNTO,2006,2006Q1,-2.5132038359220266
1360,SENTO CORP,SNTO,2006,2006Q2,-2.2685790688799377
1360,SENTO CORP,SNTO,2006,2006Q3,1.0648205762528098
1360,SENTO CORP,SNTO,2006,2006Q4,-5.513840375339452
1369,AMBRIT INC,ABI,1988,1988Q3,-2.6236465514941476
1369,AMBRIT INC,ABI,1988,1988Q4,-3.095854087920288
1369,AMBRIT INC,ABI,1989,1989Q1,-2.6640896909755662
1369,AMBRIT INC,ABI,1989,1989Q2,-2.6181649535581903
1369,AMBRIT INC,ABI,1989,1989Q3,-2.267809988298637
1369,AMBRIT INC,ABI,1989,1989Q4,-2.7242219211255496
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,1990Q2,-2.912756668237461
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,1990Q3,-2.893898852104182
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1990,1990Q4,-3.1640241739216153
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,1991Q1,-2.305922422260947
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,1991Q2,-2.3084008778134337
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,1991Q3,-1.1298053642054802
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1991,1991Q4,-2.819289007488433
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,1992Q1,-2.4187770820357986
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,1992Q2,-2.4638204342094547
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,1992Q3,-2.5526978466959207
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1992,1992Q4,-3.169216979858724
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,1993Q1,2.4171753414361197
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,1993Q2,-1.9420225479517352
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,1993Q3,-2.601412620031475
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1993,1993Q4,-2.9464669033072113
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,1994Q1,-3.242693316235562
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,1994Q2,-3.0905748891413554
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,1994Q3,-3.5938949228232584
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1994,1994Q4,-3.7666667845145927
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,1995Q1,-2.793755776843688
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,1995Q2,-2.493699319361517
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,1995Q3,-2.765354859314796
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1995,1995Q4,-3.8550697178306272
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,1996Q1,-2.347228628137023
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,1996Q2,-2.486032206941266
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,1996Q3,-2.695901425183241
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1996,1996Q4,2.966199030164254
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,1997Q1,-2.4716852998286547
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,1997Q2,-2.4263174376286987
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,1997Q3,-2.632373853698122
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1997,1997Q4,-3.45929471158015
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,1998Q1,-0.7942867456837968
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,1998Q2,-2.8172935895297484
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,1998Q3,-2.8750063910124983
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1998,1998Q4,-2.9414892840126114
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,1999Q1,-2.52125437426835
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,1999Q2,-2.741402144355169
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,1999Q3,-2.8310909186921607
1523,AMERICAN MEDICAL ALERT CORP,AMAC,1999,1999Q4,-1.8863621095686816
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,2000Q1,-2.549298783435449
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,2000Q2,-2.886933498733766
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,2000Q3,-3.0601010795341286
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2000,2000Q4,-3.240644621586889
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2001,2001Q1,-2.438825240788878
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2001,2001Q4,-3.4115695579443637
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,2002Q1,-2.3168224978574234
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,2002Q2,-2.6310719307069674
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,2002Q3,-2.776518682523316
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2002,2002Q4,-3.1725912377240437
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,2003Q1,-2.4316099501138564
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,2003Q2,-2.611876293126298
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,2003Q3,-3.0549422234510337
1523,AMERICAN MEDICAL ALERT CORP,AMAC,2003,2003Q4,-3.019760072069401
